task_id,workflow_type,department,step_name,step_number,total_steps,employee_id,priority,start_time,end_time,step_duration_hours,expected_duration_hours,delay_flag,inefficiency_score
TASK0463,Performance Review,Management,Manager Evaluation,3,5,EMP006,High,2024-04-22 22:56:18,2024-04-23 04:21:02,5.4124,4.0,1,0.3531
TASK0463,Performance Review,Management,HR Processing,4,5,EMP039,High,2024-04-23 04:56:10,2024-04-23 08:33:45,3.6264,3.0,0,0.2088
TASK0463,Performance Review,Management,Finalization,5,5,EMP014,High,2024-04-23 10:02:50,2024-04-23 13:07:34,3.0788,2.0,1,0.5394
TASK0464,Performance Review,Finance,Self Assessment,1,5,EMP009,Low,2024-02-14 10:00:00,2024-02-14 20:13:58,10.233,3.0,1,2.411
TASK0464,Performance Review,Finance,Peer Review,2,5,EMP049,Low,2024-02-14 21:17:49,2024-02-15 12:14:28,14.9444,4.0,1,2.7361
TASK0464,Performance Review,Finance,Manager Evaluation,3,5,EMP037,Low,2024-02-15 14:05:28,2024-02-16 02:22:53,12.2904,4.0,1,2.0726
TASK0464,Performance Review,Finance,HR Processing,4,5,EMP012,Low,2024-02-16 04:05:11,2024-02-16 12:50:51,8.7612,3.0,1,1.9204
TASK0464,Performance Review,Finance,Finalization,5,5,EMP045,Low,2024-02-16 14:41:30,2024-02-16 21:07:15,6.4294,2.0,1,2.2147
TASK0465,Purchase Order,Management,PO Creation,1,5,EMP018,Low,2024-11-23 09:00:00,2024-11-23 13:06:53,4.1149,2.0,1,1.0574
TASK0465,Purchase Order,Management,Budget Check,2,5,EMP045,Low,2024-11-23 14:46:08,2024-11-24 01:16:32,10.5067,3.0,1,2.5022
TASK0465,Purchase Order,Management,Procurement Review,3,5,EMP050,Low,2024-11-24 03:07:50,2024-11-24 13:11:08,10.0549,6.0,1,0.6758
TASK0465,Purchase Order,Management,Vendor Confirmation,4,5,EMP017,Low,2024-11-24 14:50:26,2024-11-25 01:05:08,10.245,4.0,1,1.5613
TASK0465,Purchase Order,Management,Delivery,5,5,EMP005,Low,2024-11-25 01:49:43,2024-11-28 13:06:02,83.2719,24.0,1,2.4697
TASK0466,Employee Onboarding,Compliance,Document Collection,1,5,EMP017,Critical,2024-06-19 08:00:00,2024-06-19 10:31:24,2.5234,2.0,1,0.2617
TASK0466,Employee Onboarding,Compliance,HR Review,2,5,EMP017,Critical,2024-06-19 12:27:24,2024-06-19 17:18:18,4.8484,4.0,0,0.2121
TASK0466,Employee Onboarding,Compliance,IT Setup,3,5,EMP005,Critical,2024-06-19 18:04:19,2024-06-19 21:34:54,3.5098,3.0,0,0.1699
TASK0466,Employee Onboarding,Compliance,Manager Approval,4,5,EMP013,Critical,2024-06-19 22:49:10,2024-06-20 01:14:54,2.4291,2.0,0,0.2145
TASK0466,Employee Onboarding,Compliance,Orientation,5,5,EMP012,Critical,2024-06-20 02:39:50,2024-06-20 09:05:16,6.4238,4.0,1,0.606
TASK0467,Invoice Approval,IT,Invoice Submission,1,4,EMP042,Critical,2024-04-21 10:00:00,2024-04-21 10:23:25,0.3903,1.0,0,-0.6097
TASK0467,Invoice Approval,IT,Finance Review,2,4,EMP029,Critical,2024-04-21 11:02:58,2024-04-21 18:22:01,7.3174,8.0,0,-0.0853
TASK0467,Invoice Approval,IT,Manager Sign-off,3,4,EMP007,Critical,2024-04-21 19:56:24,2024-04-21 21:26:31,1.5019,3.0,0,-0.4994
TASK0467,Invoice Approval,IT,Payment Processing,4,4,EMP005,Critical,2024-04-21 21:59:40,2024-04-22 01:58:13,3.976,6.0,0,-0.3373
TASK0468,Purchase Order,Management,PO Creation,1,5,EMP042,Low,2024-09-11 08:00:00,2024-09-11 12:30:57,4.5159,2.0,1,1.258
TASK0468,Purchase Order,Management,Budget Check,2,5,EMP003,Low,2024-09-11 13:58:35,2024-09-11 22:15:31,8.2822,3.0,1,1.7607
TASK0468,Purchase Order,Management,Procurement Review,3,5,EMP018,Low,2024-09-11 23:45:19,2024-09-12 09:50:19,10.0832,6.0,1,0.6805
TASK0468,Purchase Order,Management,Vendor Confirmation,4,5,EMP022,Low,2024-09-12 10:33:58,2024-09-12 21:21:33,10.7933,4.0,1,1.6983
TASK0468,Purchase Order,Management,Delivery,5,5,EMP037,Low,2024-09-12 23:12:58,2024-09-16 10:29:47,83.2802,24.0,1,2.47
TASK0469,System Access Request,Management,Request Submission,1,5,EMP047,Critical,2024-08-11 09:00:00,2024-08-11 09:29:01,0.4837,0.5,0,-0.0326
TASK0469,System Access Request,Management,IT Review,2,5,EMP005,Critical,2024-08-11 11:09:18,2024-08-11 15:17:47,4.1414,3.0,1,0.3805
TASK0469,System Access Request,Management,Security Check,3,5,EMP001,Critical,2024-08-11 16:36:24,2024-08-11 21:13:20,4.6157,4.0,0,0.1539
TASK0469,System Access Request,Management,Manager Approval,4,5,EMP045,Critical,2024-08-11 22:17:56,2024-08-12 01:11:07,2.8866,2.0,1,0.4433
TASK0469,System Access Request,Management,Access Grant,5,5,EMP031,Critical,2024-08-12 02:54:45,2024-08-12 04:14:51,1.3351,1.0,1,0.3351
TASK0470,Vendor Registration,Procurement,Application,1,5,EMP026,High,2024-12-15 09:00:00,2024-12-15 11:22:15,2.371,2.0,0,0.1855
TASK0470,Vendor Registration,Procurement,Document Verification,2,5,EMP042,High,2024-12-15 11:57:13,2024-12-15 17:55:28,5.9708,4.0,1,0.4927
TASK0470,Vendor Registration,Procurement,Finance Check,3,5,EMP035,High,2024-12-15 18:33:38,2024-12-16 05:39:55,11.1047,6.0,1,0.8508
TASK0470,Vendor Registration,Procurement,Legal Clearance,4,5,EMP022,High,2024-12-16 07:26:43,2024-12-16 20:31:33,13.0807,10.0,1,0.3081
TASK0470,Vendor Registration,Procurement,Activation,5,5,EMP030,High,2024-12-16 21:08:48,2024-12-17 00:15:29,3.1115,2.0,1,0.5558
TASK0471,Purchase Order,Legal,PO Creation,1,5,EMP025,Medium,2024-10-10 08:00:00,2024-10-10 11:06:49,3.1137,2.0,1,0.5568
TASK0471,Purchase Order,Legal,Budget Check,2,5,EMP020,Medium,2024-10-10 12:36:17,2024-10-10 17:41:58,5.0949,3.0,1,0.6983
TASK0471,Purchase Order,Legal,Procurement Review,3,5,EMP007,Medium,2024-10-10 19:14:36,2024-10-11 09:02:02,13.7905,6.0,1,1.2984
TASK0471,Purchase Order,Legal,Vendor Confirmation,4,5,EMP023,Medium,2024-10-11 10:28:47,2024-10-11 21:22:23,10.8933,4.0,1,1.7233
TASK0471,Purchase Order,Legal,Delivery,5,5,EMP041,Medium,2024-10-11 22:36:10,2024-10-14 04:35:15,53.9846,24.0,1,1.2494
TASK0472,Contract Review,IT,Draft Submission,1,5,EMP047,Low,2024-04-08 08:00:00,2024-04-08 11:39:20,3.6558,3.0,0,0.2186
TASK0472,Contract Review,IT,Legal Review,2,5,EMP016,Low,2024-04-08 13:39:01,2024-04-09 10:26:50,20.7971,16.0,1,0.2998
TASK0472,Contract Review,IT,Compliance Check,3,5,EMP005,Low,2024-04-09 11:40:52,2024-04-09 19:28:49,7.7992,8.0,0,-0.0251
TASK0472,Contract Review,IT,Management Approval,4,5,EMP042,Low,2024-04-09 21:10:10,2024-04-10 02:59:53,5.8287,4.0,1,0.4572
TASK0472,Contract Review,IT,Signing,5,5,EMP035,Low,2024-04-10 03:57:35,2024-04-10 07:01:07,3.0588,2.0,1,0.5294
TASK0473,Budget Approval,HR,Budget Draft,1,4,EMP022,Low,2024-06-22 08:00:00,2024-06-22 15:48:15,7.8042,6.0,1,0.3007
TASK0473,Budget Approval,HR,Finance Review,2,4,EMP003,Low,2024-06-22 17:29:09,2024-06-23 03:51:01,10.3645,8.0,1,0.2956
TASK0473,Budget Approval,HR,CFO Approval,3,4,EMP014,Low,2024-06-23 04:57:31,2024-06-23 17:00:25,12.0483,8.0,1,0.506
TASK0473,Budget Approval,HR,Notification,4,4,EMP043,Low,2024-06-23 18:43:03,2024-06-23 20:01:21,1.3051,1.0,1,0.3051
TASK0474,Performance Review,IT,Self Assessment,1,5,EMP048,Medium,2024-02-06 08:00:00,2024-02-06 10:57:37,2.9603,3.0,0,-0.0132
TASK0474,Performance Review,IT,Peer Review,2,5,EMP042,Medium,2024-02-06 11:40:21,2024-02-06 17:21:08,5.6798,4.0,1,0.4199
TASK0474,Performance Review,IT,Manager Evaluation,3,5,EMP040,Medium,2024-02-06 17:52:51,2024-02-06 21:41:00,3.8024,4.0,0,-0.0494
TASK0474,Performance Review,IT,HR Processing,4,5,EMP045,Medium,2024-02-06 22:15:07,2024-02-07 01:02:13,2.785,3.0,0,-0.0717
TASK0474,Performance Review,IT,Finalization,5,5,EMP001,Medium,2024-02-07 02:30:37,2024-02-07 04:15:04,1.741,2.0,0,-0.1295
TASK0475,Employee Onboarding,Operations,Document Collection,1,5,EMP011,Low,2024-08-21 10:00:00,2024-08-21 13:35:03,3.5844,2.0,1,0.7922
TASK0475,Employee Onboarding,Operations,HR Review,2,5,EMP005,Low,2024-08-21 15:20:14,2024-08-21 21:21:04,6.0138,4.0,1,0.5035
TASK0475,Employee Onboarding,Operations,IT Setup,3,5,EMP007,Low,2024-08-21 23:04:40,2024-08-22 03:09:00,4.0722,3.0,1,0.3574
TASK0475,Employee Onboarding,Operations,Manager Approval,4,5,EMP039,Low,2024-08-22 03:49:17,2024-08-22 07:45:57,3.9445,2.0,1,0.9722
TASK0475,Employee Onboarding,Operations,Orientation,5,5,EMP015,Low,2024-08-22 09:27:52,2024-08-22 17:28:34,8.0117,4.0,1,1.0029
TASK0476,Contract Review,Compliance,Draft Submission,1,5,EMP021,High,2024-12-13 09:00:00,2024-12-13 13:02:19,4.0388,3.0,1,0.3463
TASK0476,Contract Review,Compliance,Legal Review,2,5,EMP044,High,2024-12-13 13:43:12,2024-12-14 05:03:41,15.3414,16.0,0,-0.0412
TASK0476,Contract Review,Compliance,Compliance Check,3,5,EMP009,High,2024-12-14 06:25:31,2024-12-14 21:07:54,14.7064,8.0,1,0.8383
TASK0476,Contract Review,Compliance,Management Approval,4,5,EMP014,High,2024-12-14 22:06:50,2024-12-15 03:23:46,5.282,4.0,1,0.3205
TASK0476,Contract Review,Compliance,Signing,5,5,EMP038,High,2024-12-15 05:02:33,2024-12-15 08:35:10,3.5439,2.0,1,0.7719
TASK0477,Invoice Approval,Finance,Invoice Submission,1,4,EMP011,High,2024-03-13 09:00:00,2024-03-13 10:14:10,1.2362,1.0,0,0.2362
TASK0477,Invoice Approval,Finance,Finance Review,2,4,EMP036,High,2024-03-13 11:46:50,2024-03-14 07:00:50,19.2334,8.0,1,1.4042
TASK0477,Invoice Approval,Finance,Manager Sign-off,3,4,EMP016,High,2024-03-14 07:45:41,2024-03-14 12:23:56,4.6375,3.0,1,0.5458
TASK0477,Invoice Approval,Finance,Payment Processing,4,4,EMP003,High,2024-03-14 14:17:15,2024-03-15 04:18:59,14.0289,6.0,1,1.3382
TASK0478,Performance Review,Compliance,Self Assessment,1,5,EMP006,Medium,2024-01-09 09:00:00,2024-01-09 14:24:55,5.4154,3.0,1,0.8051
TASK0478,Performance Review,Compliance,Peer Review,2,5,EMP012,Medium,2024-01-09 14:55:29,2024-01-09 20:45:04,5.8263,4.0,1,0.4566
TASK0478,Performance Review,Compliance,Manager Evaluation,3,5,EMP046,Medium,2024-01-09 22:38:25,2024-01-10 05:15:15,6.6139,4.0,1,0.6535
TASK0478,Performance Review,Compliance,HR Processing,4,5,EMP019,Medium,2024-01-10 06:43:55,2024-01-10 12:52:23,6.1412,3.0,1,1.0471
TASK0478,Performance Review,Compliance,Finalization,5,5,EMP050,Medium,2024-01-10 13:59:51,2024-01-10 17:40:25,3.6762,2.0,1,0.8381
TASK0479,IT Support Ticket,Legal,Ticket Raised,1,5,EMP034,Medium,2024-11-23 09:00:00,2024-11-23 10:10:21,1.1727,0.5,1,1.3455
TASK0479,IT Support Ticket,Legal,Triage,2,5,EMP016,Medium,2024-11-23 11:20:54,2024-11-23 14:16:42,2.9301,1.0,1,1.9301
TASK0479,IT Support Ticket,Legal,Assignment,3,5,EMP040,Medium,2024-11-23 16:11:08,2024-11-23 17:37:43,1.443,1.0,1,0.443
TASK0479,IT Support Ticket,Legal,Resolution,4,5,EMP039,Medium,2024-11-23 19:09:58,2024-11-24 06:16:58,11.1169,4.0,1,1.7792
TASK0479,IT Support Ticket,Legal,Closure,5,5,EMP032,Medium,2024-11-24 07:03:10,2024-11-24 08:07:29,1.0719,0.5,1,1.1438
TASK0480,Invoice Approval,Operations,Invoice Submission,1,4,EMP036,High,2024-08-02 08:00:00,2024-08-02 08:50:11,0.8366,1.0,0,-0.1634
TASK0480,Invoice Approval,Operations,Finance Review,2,4,EMP008,High,2024-08-02 09:41:24,2024-08-02 15:40:44,5.9889,8.0,0,-0.2514
TASK0480,Invoice Approval,Operations,Manager Sign-off,3,4,EMP007,High,2024-08-02 17:39:32,2024-08-02 20:36:11,2.9443,3.0,0,-0.0186
TASK0480,Invoice Approval,Operations,Payment Processing,4,4,EMP049,High,2024-08-02 22:01:53,2024-08-03 05:16:46,7.2481,6.0,0,0.208
TASK0481,Vendor Registration,Legal,Application,1,5,EMP014,Critical,2024-11-16 10:00:00,2024-11-16 12:51:54,2.865,2.0,1,0.4325
TASK0481,Vendor Registration,Legal,Document Verification,2,5,EMP013,Critical,2024-11-16 13:46:46,2024-11-16 21:26:12,7.6571,4.0,1,0.9143
TASK0481,Vendor Registration,Legal,Finance Check,3,5,EMP010,Critical,2024-11-16 22:06:20,2024-11-17 04:21:57,6.2601,6.0,0,0.0434
TASK0481,Vendor Registration,Legal,Legal Clearance,4,5,EMP031,Critical,2024-11-17 05:53:37,2024-11-17 20:33:29,14.6645,10.0,1,0.4664
TASK0481,Vendor Registration,Legal,Activation,5,5,EMP011,Critical,2024-11-17 21:48:16,2024-11-18 00:00:29,2.2036,2.0,0,0.1018
TASK0482,Employee Onboarding,HR,Document Collection,1,5,EMP028,High,2024-05-25 08:00:00,2024-05-25 10:00:21,2.006,2.0,0,0.003
TASK0482,Employee Onboarding,HR,HR Review,2,5,EMP040,High,2024-05-25 10:52:59,2024-05-25 15:17:11,4.4034,4.0,0,0.1008
TASK0482,Employee Onboarding,HR,IT Setup,3,5,EMP049,High,2024-05-25 16:59:39,2024-05-25 19:33:47,2.569,3.0,0,-0.1437
TASK0482,Employee Onboarding,HR,Manager Approval,4,5,EMP007,High,2024-05-25 20:44:34,2024-05-25 21:38:20,0.896,2.0,0,-0.552
TASK0482,Employee Onboarding,HR,Orientation,5,5,EMP035,High,2024-05-25 23:14:58,2024-05-26 03:08:17,3.8888,4.0,0,-0.0278
TASK0483,Employee Onboarding,Management,Document Collection,1,5,EMP047,Low,2024-02-06 08:00:00,2024-02-06 13:22:17,5.3715,2.0,1,1.6857
TASK0483,Employee Onboarding,Management,HR Review,2,5,EMP038,Low,2024-02-06 14:32:19,2024-02-07 01:13:03,10.6789,4.0,1,1.6697
TASK0483,Employee Onboarding,Management,IT Setup,3,5,EMP013,Low,2024-02-07 02:12:23,2024-02-07 11:26:52,9.2414,3.0,1,2.0805
TASK0483,Employee Onboarding,Management,Manager Approval,4,5,EMP021,Low,2024-02-07 13:04:07,2024-02-07 16:57:01,3.8818,2.0,1,0.9409
TASK0483,Employee Onboarding,Management,Orientation,5,5,EMP008,Low,2024-02-07 17:47:43,2024-02-08 05:01:10,11.2241,4.0,1,1.806
TASK0484,Invoice Approval,Legal,Invoice Submission,1,4,EMP015,Critical,2024-04-12 09:00:00,2024-04-12 10:49:14,1.8206,1.0,1,0.8206
TASK0484,Invoice Approval,Legal,Finance Review,2,4,EMP038,Critical,2024-04-12 11:25:51,2024-04-12 19:00:27,7.5768,8.0,0,-0.0529
TASK0484,Invoice Approval,Legal,Manager Sign-off,3,4,EMP028,Critical,2024-04-12 20:14:03,2024-04-13 00:55:34,4.6919,3.0,1,0.564
TASK0484,Invoice Approval,Legal,Payment Processing,4,4,EMP040,Critical,2024-04-13 01:38:36,2024-04-13 09:34:27,7.9306,6.0,1,0.3218
TASK0485,Leave Request,Procurement,Request Submission,1,3,EMP013,Medium,2024-08-22 10:00:00,2024-08-22 10:47:13,0.787,0.5,1,0.5739
TASK0485,Leave Request,Procurement,Manager Approval,2,3,EMP018,Medium,2024-08-22 12:14:05,2024-08-22 15:39:27,3.4225,2.0,1,0.7113
TASK0485,Leave Request,Procurement,HR Confirmation,3,3,EMP009,Medium,2024-08-22 16:27:38,2024-08-22 17:54:17,1.4441,1.0,1,0.4441
TASK0486,Policy Update,HR,Draft Policy,1,5,EMP030,High,2024-03-10 08:00:00,2024-03-10 14:28:08,6.4691,8.0,0,-0.1914
TASK0486,Policy Update,HR,Stakeholder Review,2,5,EMP011,High,2024-03-10 15:39:25,2024-03-11 02:57:13,11.2966,12.0,0,-0.0586
TASK0486,Policy Update,HR,Legal Check,3,5,EMP015,High,2024-03-11 04:35:38,2024-03-11 10:26:51,5.8535,8.0,0,-0.2683
TASK0486,Policy Update,HR,Management Approval,4,5,EMP039,High,2024-03-11 12:16:38,2024-03-11 15:12:18,2.9278,4.0,0,-0.268
TASK0486,Policy Update,HR,Publication,5,5,EMP041,High,2024-03-11 15:56:24,2024-03-11 18:03:51,2.1241,2.0,0,0.062
TASK0487,IT Support Ticket,Legal,Ticket Raised,1,5,EMP032,Low,2024-07-29 10:00:00,2024-07-29 11:03:04,1.0514,0.5,1,1.1028
TASK0487,IT Support Ticket,Legal,Triage,2,5,EMP014,Low,2024-07-29 12:50:40,2024-07-29 15:56:18,3.0938,1.0,1,2.0938
TASK0487,IT Support Ticket,Legal,Assignment,3,5,EMP030,Low,2024-07-29 17:19:33,2024-07-29 20:18:30,2.9826,1.0,1,1.9826
TASK0487,IT Support Ticket,Legal,Resolution,4,5,EMP047,Low,2024-07-29 21:13:37,2024-07-30 04:22:40,7.1508,4.0,1,0.7877
TASK0487,IT Support Ticket,Legal,Closure,5,5,EMP016,Low,2024-07-30 05:31:12,2024-07-30 06:42:00,1.18,0.5,1,1.36
TASK0488,Leave Request,Legal,Request Submission,1,3,EMP027,Medium,2024-10-20 08:00:00,2024-10-20 09:18:02,1.3008,0.5,1,1.6015
TASK0488,Leave Request,Legal,Manager Approval,2,3,EMP003,Medium,2024-10-20 11:16:15,2024-10-20 14:38:48,3.3758,2.0,1,0.6879
TASK0488,Leave Request,Legal,HR Confirmation,3,3,EMP047,Medium,2024-10-20 16:38:01,2024-10-20 18:32:19,1.905,1.0,1,0.905
TASK0489,Employee Onboarding,Compliance,Document Collection,1,5,EMP007,Critical,2024-09-02 10:00:00,2024-09-02 12:45:10,2.7529,2.0,1,0.3764
TASK0489,Employee Onboarding,Compliance,HR Review,2,5,EMP016,Critical,2024-09-02 13:55:53,2024-09-02 19:45:40,5.8297,4.0,1,0.4574
TASK0489,Employee Onboarding,Compliance,IT Setup,3,5,EMP049,Critical,2024-09-02 20:23:09,2024-09-02 23:58:32,3.5898,3.0,0,0.1966
TASK0489,Employee Onboarding,Compliance,Manager Approval,4,5,EMP047,Critical,2024-09-03 00:29:39,2024-09-03 02:42:47,2.2189,2.0,0,0.1094
TASK0489,Employee Onboarding,Compliance,Orientation,5,5,EMP014,Critical,2024-09-03 03:49:23,2024-09-03 10:17:48,6.4737,4.0,1,0.6184
TASK0490,Purchase Order,Legal,PO Creation,1,5,EMP043,Low,2024-01-09 09:00:00,2024-01-09 16:21:31,7.3589,2.0,1,2.6794
TASK0490,Purchase Order,Legal,Budget Check,2,5,EMP046,Low,2024-01-09 17:18:58,2024-01-10 03:06:34,9.7934,3.0,1,2.2645
TASK0490,Purchase Order,Legal,Procurement Review,3,5,EMP037,Low,2024-01-10 04:17:54,2024-01-10 20:57:28,16.6595,6.0,1,1.7766
TASK0490,Purchase Order,Legal,Vendor Confirmation,4,5,EMP002,Low,2024-01-10 22:34:43,2024-01-11 07:44:00,9.1547,4.0,1,1.2887
TASK0490,Purchase Order,Legal,Delivery,5,5,EMP030,Low,2024-01-11 09:41:53,2024-01-13 16:20:09,54.6379,24.0,1,1.2766
TASK0491,System Access Request,Compliance,Request Submission,1,5,EMP030,Medium,2024-07-08 10:00:00,2024-07-08 10:59:38,0.9941,0.5,1,0.9881
TASK0491,System Access Request,Compliance,IT Review,2,5,EMP001,Medium,2024-07-08 12:32:59,2024-07-08 18:24:06,5.8519,3.0,1,0.9506
TASK0491,System Access Request,Compliance,Security Check,3,5,EMP005,Medium,2024-07-08 20:11:32,2024-07-09 05:24:38,9.2183,4.0,1,1.3046
TASK0491,System Access Request,Compliance,Manager Approval,4,5,EMP045,Medium,2024-07-09 06:29:16,2024-07-09 10:33:22,4.0683,2.0,1,1.0342
TASK0491,System Access Request,Compliance,Access Grant,5,5,EMP003,Medium,2024-07-09 11:33:20,2024-07-09 12:48:52,1.2589,1.0,1,0.2589
TASK0492,Purchase Order,Legal,PO Creation,1,5,EMP048,Low,2024-11-13 09:00:00,2024-11-13 15:36:31,6.6087,2.0,1,2.3044
TASK0492,Purchase Order,Legal,Budget Check,2,5,EMP033,Low,2024-11-13 17:30:25,2024-11-14 00:03:44,6.5552,3.0,1,1.1851
TASK0492,Purchase Order,Legal,Procurement Review,3,5,EMP044,Low,2024-11-14 01:58:48,2024-11-14 17:06:08,15.1221,6.0,1,1.5204
TASK0492,Purchase Order,Legal,Vendor Confirmation,4,5,EMP004,Low,2024-11-14 18:08:54,2024-11-15 05:36:53,11.4664,4.0,1,1.8666
TASK0492,Purchase Order,Legal,Delivery,5,5,EMP024,Low,2024-11-15 06:16:52,2024-11-19 01:57:08,91.6712,24.0,1,2.8196
TASK0493,Employee Onboarding,Procurement,Document Collection,1,5,EMP036,High,2024-03-30 10:00:00,2024-03-30 14:24:42,4.4118,2.0,1,1.2059
TASK0493,Employee Onboarding,Procurement,HR Review,2,5,EMP036,High,2024-03-30 15:58:08,2024-03-30 22:04:09,6.1001,4.0,1,0.525
TASK0493,Employee Onboarding,Procurement,IT Setup,3,5,EMP014,High,2024-03-30 23:37:59,2024-03-31 03:33:49,3.9305,3.0,1,0.3102
TASK0493,Employee Onboarding,Procurement,Manager Approval,4,5,EMP022,High,2024-03-31 04:16:16,2024-03-31 07:16:55,3.0108,2.0,1,0.5054
TASK0493,Employee Onboarding,Procurement,Orientation,5,5,EMP008,High,2024-03-31 08:08:24,2024-03-31 14:32:45,6.4058,4.0,1,0.6014
TASK0494,System Access Request,Legal,Request Submission,1,5,EMP018,Medium,2024-06-13 09:00:00,2024-06-13 09:58:57,0.9827,0.5,1,0.9653
TASK0494,System Access Request,Legal,IT Review,2,5,EMP028,Medium,2024-06-13 11:14:16,2024-06-13 19:47:59,8.562,3.0,1,1.854
TASK0494,System Access Request,Legal,Security Check,3,5,EMP005,Medium,2024-06-13 20:42:56,2024-06-14 05:30:07,8.7865,4.0,1,1.1966
TASK0494,System Access Request,Legal,Manager Approval,4,5,EMP029,Medium,2024-06-14 06:33:41,2024-06-14 11:10:46,4.6181,2.0,1,1.3091
TASK0494,System Access Request,Legal,Access Grant,5,5,EMP034,Medium,2024-06-14 12:24:31,2024-06-14 14:47:18,2.3797,1.0,1,1.3797
TASK0495,Budget Approval,Operations,Budget Draft,1,4,EMP044,Critical,2024-11-13 09:00:00,2024-11-13 14:27:53,5.465,6.0,0,-0.0892
TASK0495,Budget Approval,Operations,Finance Review,2,4,EMP005,Critical,2024-11-13 16:22:58,2024-11-14 00:13:49,7.8475,8.0,0,-0.0191
TASK0495,Budget Approval,Operations,CFO Approval,3,4,EMP030,Critical,2024-11-14 01:00:47,2024-11-14 06:54:12,5.8904,8.0,0,-0.2637
TASK0495,Budget Approval,Operations,Notification,4,4,EMP026,Critical,2024-11-14 07:32:04,2024-11-14 08:16:50,0.7462,1.0,0,-0.2538
TASK0496,Purchase Order,Finance,PO Creation,1,5,EMP008,Low,2024-03-25 09:00:00,2024-03-25 13:52:01,4.867,2.0,1,1.4335
TASK0496,Purchase Order,Finance,Budget Check,2,5,EMP032,Low,2024-03-25 15:24:45,2024-03-26 01:35:43,10.1827,3.0,1,2.3942
TASK0496,Purchase Order,Finance,Procurement Review,3,5,EMP014,Low,2024-03-26 02:19:16,2024-03-26 23:57:26,21.6363,6.0,1,2.6061
TASK0496,Purchase Order,Finance,Vendor Confirmation,4,5,EMP041,Low,2024-03-27 01:14:18,2024-03-27 14:51:39,13.6226,4.0,1,2.4057
TASK0496,Purchase Order,Finance,Delivery,5,5,EMP027,Low,2024-03-27 15:23:42,2024-03-31 19:21:08,99.9572,24.0,1,3.1649
TASK0497,Vendor Registration,IT,Application,1,5,EMP029,Critical,2024-06-26 09:00:00,2024-06-26 10:23:54,1.3984,2.0,0,-0.3008
TASK0497,Vendor Registration,IT,Document Verification,2,5,EMP002,Critical,2024-06-26 12:00:17,2024-06-26 15:10:46,3.1745,4.0,0,-0.2064
TASK0497,Vendor Registration,IT,Finance Check,3,5,EMP005,Critical,2024-06-26 16:07:00,2024-06-26 19:23:59,3.283,6.0,0,-0.4528
TASK0497,Vendor Registration,IT,Legal Clearance,4,5,EMP015,Critical,2024-06-26 19:55:58,2024-06-27 02:23:27,6.4581,10.0,0,-0.3542
TASK0497,Vendor Registration,IT,Activation,5,5,EMP034,Critical,2024-06-27 04:08:35,2024-06-27 05:44:16,1.5948,2.0,0,-0.2026
TASK0498,Leave Request,Procurement,Request Submission,1,3,EMP043,High,2024-09-05 10:00:00,2024-09-05 10:47:43,0.7955,0.5,1,0.591
TASK0498,Leave Request,Procurement,Manager Approval,2,3,EMP036,High,2024-09-05 12:20:26,2024-09-05 14:54:03,2.5601,2.0,1,0.28
TASK0498,Leave Request,Procurement,HR Confirmation,3,3,EMP020,High,2024-09-05 16:04:07,2024-09-05 17:24:33,1.3405,1.0,1,0.3405
TASK0499,Purchase Order,IT,PO Creation,1,5,EMP024,High,2024-04-26 09:00:00,2024-04-26 10:11:02,1.1839,2.0,0,-0.408
TASK0499,Purchase Order,IT,Budget Check,2,5,EMP050,High,2024-04-26 12:08:24,2024-04-26 14:30:28,2.3679,3.0,0,-0.2107
TASK0499,Purchase Order,IT,Procurement Review,3,5,EMP010,High,2024-04-26 16:16:34,2024-04-26 22:17:03,6.0082,6.0,0,0.0014
TASK0499,Purchase Order,IT,Vendor Confirmation,4,5,EMP030,High,2024-04-26 23:18:50,2024-04-27 03:06:18,3.7911,4.0,0,-0.0522
TASK0499,Purchase Order,IT,Delivery,5,5,EMP040,High,2024-04-27 05:02:22,2024-04-28 03:28:56,22.4427,24.0,0,-0.0649
TASK0500,System Access Request,Operations,Request Submission,1,5,EMP045,Medium,2024-03-30 10:00:00,2024-03-30 10:36:21,0.606,0.5,0,0.2119
TASK0500,System Access Request,Operations,IT Review,2,5,EMP010,Medium,2024-03-30 12:27:46,2024-03-30 16:04:05,3.6051,3.0,0,0.2017
TASK0500,System Access Request,Operations,Security Check,3,5,EMP008,Medium,2024-03-30 16:48:36,2024-03-30 20:58:33,4.1661,4.0,0,0.0415
TASK0500,System Access Request,Operations,Manager Approval,4,5,EMP021,Medium,2024-03-30 21:32:16,2024-03-31 00:16:23,2.7354,2.0,1,0.3677
TASK0500,System Access Request,Operations,Access Grant,5,5,EMP029,Medium,2024-03-31 01:38:06,2024-03-31 02:56:09,1.301,1.0,1,0.301
